payment_type
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CREDIT
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CREDIT
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
CASH
